VH30086|11|Rózsaarany|
VH30086|12|Fehér-piros-sötétkék tricolor|
VH30086|13|30 m|
VH30086|14|4 mm|
VH30085|1|21 mm|
VH30085|2|27 mm|
VH30085|3|7 mm|
VH30085|4|Női|
VH30085|5|Japán quartz|
VH30085|6|Analóg|
VH30085|7|Kristály|
VH30085|8|Fém|
VH30085|9|Rózsaarany|
VH30085|10|Fém|
VH30085|11|Rózsaarany|
VH30085|12|Gyöngyház|
VH30085|13|30 m|
VH30085|14|4 mm|
VH30083|1|21 mm|
VH30083|2|27 mm|
VH30083|3|7 mm|
VH30083|4|Női|
VH30083|5|Japán quartz|
VH30083|6|Analóg|
VH30083|7|Kristály|
VH30083|8|Fém|
VH30083|9|Rózsaarany|
VH30083|10|Fém|
VH30083|11|Rózsaarany|
VH30083|12|Gyöngyház|
VH30083|13|30 m|
VH30083|14|4 mm|
VH30082|1|21 mm|
VH30082|2|27 mm|
VH30082|3|7 mm|
VH30082|4|Női|
VH30082|5|Japán quartz|
VH30082|6|Analóg|
VH30082|7|Kristály|
VH30082|8|Fém|
VH30082|9|Ezüst|
VH30082|10|Fém|
VH30082|11|Ezüst|
VH30082|12|Fehér-világoskék bicolor|
VH30082|13|30 m|
VH30082|14|4 mm|
VH30047|1|43 mm|
VH30047|2|46 mm|
VH30047|3|7 mm|
VH30047|4|Férfi|
VH30047|5|Japán quartz|
VH30047|6|Analóg|
VH30047|7|Kristály|
VH30047|8|Bőr|
VH30047|9|Sötétbarna|
VH30047|10|Fém|
VH30047|11|Fekete|
VH30047|12|Fekete|
VH30047|13|30 m|
VH30047|14|20 mm|
VH30036M|1|35 mm|
VH30036M|2|38 mm|
VH30036M|3|7 mm|
VH30036M|4|Női|
VH30036M|5|Japán quartz|
VH30036M|6|Analóg|
VH30036M|7|Kristály|
VH30036M|8|Fém|
VH30036M|9|Rózsaarany|
VH30036M|10|Fém|
VH30036M|11|Rózsaarany|
VH30036M|12|Rózsaarany|
VH30036M|13|30 m|
VH30036M|14|14 mm|
VH30036M|15|kövekkel díszített számlap, milánói szíj
|
VH1039F|1|32 mm|
VH1039F|2|37 mm|
VH1039F|3|8 mm|
VH1039F|4|Női|
VH1039F|5|Japán quartz|
VH1039F|6|Analóg|
VH1039F|7|Kristály|
VH1039F|8|Bőr|
VH1039F|9|Rózsaszín|
VH1039F|10|Fém|
VH1039F|11|Rózsaarany|
VH1039F|12|Rózsaszín|
VH1039F|13|30 m|
VH1039F|14|12 mm|
VH1039F|15|kövekkel díszített számlap
|
VH30054|1|35 mm|
VH30054|2|38 mm|
VH30054|3|7 mm|
VH30054|4|Női|
VH30054|5|Japán quartz|
VH30054|6|Analóg|
VH30054|7|Kristály|
VH30054|8|Bőr|
VH30054|9|Sötétszürke|
VH30054|10|Fém|
VH30054|11|Arany|
VH30054|12|Lila|
VH30054|13|30 m|
VH30054|14|16 mm|
VH30053|1|35 mm|
VH30053|2|38 mm|
VH30053|3|7 mm|
VH30053|4|Női|
VH30053|5|Japán quartz|
VH30053|6|Analóg|
VH30053|7|Kristály|
VH30053|8|Bőr|
VH30053|9|Narancssárga|
VH30053|10|Fém|
VH30053|11|Rózsaarany|
VH30053|12|Fehér|
VH30053|13|30 m|
VH30053|14|16 mm|
Z24779|4|Unisex|
Z24779|24|38 mm x 57 mm x 13 mm|
Z24335|4|Unisex|
Z24335|24|38 mm x 57 mm x 13 mm|
Z24335|25|Szaténfényű króm Zippo logóval
|
Z2.004.667|4|Unisex|
Z2.004.667|24|38 mm x 57 mm x 13 mm|
Z2.004.667|25|Szálcsiszolt króm női alakkal
|
Z1935.25|4|Unisex|
Z1935.25|24|38 mm x 53 mm x 13 mm|
Z1935.25|25|Szálcsiszolt króm |
Z1935|4|Unisex|
Z1935|24|38 mm x 53 mm x 13 mm|
Z1935|25|Szálcsiszolt króm a sarkoknál bevágásokkal|
Z1606|4|Unisex|
Z1606|24|31 mm x 57 mm x 11 mm|
Z1606|25|Magasfényű króm
|
Z207-60003249|4|Unisex|
Z207-60003249|24|38 mm x 57 mm x 13 mm|
Z207-60003249|25|Utcai króm farmeralapon láng mintával és Zippo felirattal
|
Z200FL|4|Unisex|
Z200FL|24|38 mm x 57 mm x 13 mm|
Z200FL|25|Szálcsiszolt króm George G. Blaisdell, a Zippo alapítójának aláírásával és képével
|
Z28478|4|Unisex|
Z28478|24|38 mm x 57 mm x 13 mm|
Z28478|25|Magasfényű króm "Marines The few. The proud felirattal|
Z28449|4|Unisex|
Z28449|24|38 mm x 57 mm x 13 mm|
Z28449|25|Magasfényű króm amerikai zászlóval és sas motívummal
|
Z218ZB|4|Unisex|
Z218ZB|24|38 mm x 57 mm x 13 mm|
Z218ZB|25|Matt fekete piros csíkkal és Zippo logóval
|
Z218-60003682|4|Unisex|
Z218-60003682|24|38 mm x 57 mm x 13 mm|
Z218-60003682|25|Matt fekete tűzmadár motívummal
|
Z29899|4|Unisex|
Z29899|24|38 mm x 57 mm x 13 mm|
Z29899|25|Magasfényű indigó|
Z29611|4|Unisex|
Z29611|24|38 mm x 57 mm x 13 mm|
Z29581|4|Unisex|
Z29581|24|38 mm x 57 mm x 13 mm|
Z29581|25|Utcai króm The Rolling StonesŽ logóval
|
Z29570|4|Unisex|
Z29570|24|38 mm x 57 mm x 13 mm|
Z29563|4|Unisex|
Z29563|24|38 mm x 57 mm x 13 mm|
Z29563|25|Szálcsiszolt króm James Bond is Back! 007 felirattal
|
Z29395|4|Unisex|
Z29395|24|38 mm x 57 mm x 13 mm|
Z29395|25|Magasfényű króm amerikai zászló mintával
|
Z29394|4|Unisex|
Z29394|24|38 mm x 57 mm x 13 mm|
Z29394|25|Matt fekete malac mintával
|
Z29232|4|Unisex|
Z29232|24|38 mm x 57 mm x 13 mm|
Z29232|25|Black IceŽ iránytű motívummal
|
Z29058|4|Unisex|
Z29058|24|38 mm x 57 mm x 13 mm|
Z29058|25|Magasfényű króm Buddha motívummal
|
Z28966|4|Unisex|
Z28966|24|38 mm x 57 mm x 13 mm|
Z28966|25|Matt fekete keréknyom mintával|
Z28807|4|Unisex|
Z28807|24|38 mm x 57 mm x 13 mm|
Z28807|25|Magasfényű króm sárkányszem mintával
|
Z214ZL|4|Unisex|
Z214ZL|24|38 mm x 57 mm x 13 mm|
Z214ZL|25|Matt fehér Zippo logóval
|
Z21088|4|Unisex|
Z21088|24|38 mm x 57 mm x 13 mm|
Z21088|25|Black IceŽ cipzár motívummal
|
Z21018|4|Unisex|
Z21018|24|38 mm x 57 mm x 13 mm|
Z21018|25|Szaténfényű króm Jim Beam motívummal
|
Z28657|4|Unisex|
Z28657|24|38 mm x 57 mm x 13 mm|
Z28657|25|Magasfényű króm örvénylő körök mintával
|
Z28527|4|Unisex|
Z28527|24|38 mm x 57 mm x 13 mm|
Z28527|25|Black IceŽ pókháló mintával
|
Z28360|4|Unisex|
Z28360|24|38 mm x 57 mm x 13 mm|
Z28360|25|Black IceŽ jelvénnyel
|
Z231|4|Unisex|
Z231|24|38 mm x 57 mm x 13 mm|
Z231|25|Matt narancssárga
|
Z28802|4|Unisex|
Z28802|24|38 mm x 57 mm x 13 mm|
Z28802|25|Black IceŽ pegazus motívummal
|
Z20969|4|Unisex|
Z20969|24|38 mm x 57 mm x 13 mm|
Z20969|25|Black IceŽ egymást keresztező vonalas mintával
|
Z24534|4|Unisex|
Z24534|24|38 mm x 57 mm x 13 mm|
Z24534|25|Fényes égszínék
|
Z169|4|Unisex|
Z169|24|38 mm x 57 mm x 13 mm|
Z169|25|Magasfényű bronz
|
Z20286|4|Unisex|
Z20286|24|38 mm x 57 mm x 13 mm|
Z20286|25|Utcai króm bika koponya motívummal
|
Z28123|4|Unisex|
Z28123|24|31 mm x 57 mm x 11 mm|
Z28123|25|Magasfényű fekete
|
Z452|4|Unisex|
Z452|24|38 mm x 57 mm x 13 mm|
Z452|25|Álcamintás|
Z352|4|Unisex|
Z352|24|38 mm x 57 mm x 13 mm|
Z352|25|Magasfényű króm velencei virágmintákkal
|
Z29622|4|Unisex|
Z29622|24|38 mm x 57 mm x 13 mm|
Z29622|25|Utcai króm kelta kereszt motívummal
|
Z29129|4|Unisex|
Z29129|24|38 mm x 57 mm x 13 mm|
Z29129|25|Matt sötétzöld mohás tölgy camouflage mintával|
Z29101|4|Unisex|
Z29101|24|38 mm x 57 mm x 13 mm|
Z29101|25|Utcai króm nyílhegy emblémával
|
Z214-60001852|4|Unisex|
Z214-60001852|24|38 mm x 57 mm x 13 mm|
Z214-60001852|25|Matt fehér láng mintával
|
Z24756|4|Unisex|
Z24756|24|38 mm x 57 mm x 13 mm|
Z24756|25|Krómozott|
Z204BBS.B241|4|Unisex|
Z204BBS.B241|24|38 mm x 57 mm x 13 mm|
Z204BBS.B241|25|Bronz űrhajó motívummal|
Z28653|4|Unisex|
Z28653|24|38 mm x 57 mm x 13 mm|
Z28653|25|Szálcsiszolt króm amerikai zászlóval és retro csillag motívummal|
Z28645|4|Unisex|
Z28645|24|38 mm x 57 mm x 13 mm|
Z28645|25|Black IceŽ ló motívummal|
Z24016|4|Unisex|
Z24016|24|38 mm x 57 mm x 13 mm|
Z24016|25|Utcai króm szív motívummal
|
Z29727|4|Unisex|
Z29727|24|38 mm x 57 mm x 13 mm|
Z29727|25|Magasfényű króm levél motívummal
|
Z29418|4|Unisex|
Z29418|24|38 mm x 57 mm x 13 mm|
Z29418|25|Matt fehér sas motívummal
|
Z29348|4|Unisex|
Z29348|24|38 mm x 57 mm x 13 mm|
Z29348|25|Többszínű, prizmatikus farkas motívummal
|
Z29094|4|Unisex|
Z29094|24|38 mm x 57 mm x 13 mm|
Z29094|25|Polírozott bronz pikk motívummal|
Z28871|4|Unisex|
Z28871|24|38 mm x 57 mm x 13 mm|
Z28871|25|Magasfényű króm színes mintákkal|
Z218-60003359|4|Unisex|
Z218-60003359|24|38 mm x 57 mm x 13 mm|
Z218-60003359|25|Matt fekete galaxis motívummal
|
Z216|4|Unisex|
Z216|24|38 mm x 57 mm x 13 mm|
Z216|25|Matt krémszínű|
Z211-60001357|4|Unisex|
Z211-60001357|24|38 mm x 57 mm x 13 mm|
Z211-60001357|25|Iron Stone kígyómintás Zippo logóval
|
Z21090|4|Unisex|
Z21090|24|38 mm x 57 mm x 13 mm|
Z21090|25|Black IceŽ labrador motívummal|
Z1600|4|Unisex|
Z1600|24|31 mm x 57 mm x 11 mm|
Z1600|25|Szálcsiszolt króm|
Z205|4|Unisex|
Z205|24|38 mm x 57 mm x 13 mm|
Z205|25|Szaténfényű króm
|
Z28290|4|Unisex|
Z28290|24|38 mm x 57 mm x 13 mm|
Z28290|25|Magasfényű króm sas motívummal|
Z218|4|Unisex|
Z218|24|38 mm x 57 mm x 13 mm|
Z218|25|Matt fekete|
Z29878|4|Unisex|
Z29878|24|38 mm x 57 mm x 13 mm|
Z29878|25|Csiszolt bronz rusztikus láng motívummal|
Z29601|4|Unisex|
Z29601|24|38 mm x 57 mm x 13 mm|
Z28855|4|Unisex|
Z28855|24|38 mm x 57 mm x 13 mm|
Z28855|25|Matt fehér piros sárkány motívummal|
Z20903|4|Unisex|
Z20903|24|38 mm x 57 mm x 13 mm|
Z20903|25|Magasfényű réz virág motívummal
|
ZAW384G|32|Fém|
ZAW384G|4|Női|
ZAW384G|33|Ezüst|
ZAW384G|31|8 g|
ZAW384G|1|-|
ZAW384G|34|Lógós fülbevaló Morgan felirattal|
MAR305-56|32|Fém|
MAR305-56|4|Női|
MAR305-56|33|Ezüst|
MAR305-56|31|2 g|
MAR305-56|1|20 mm|
MAR305-56|34|Gyűrű szív motívummal, Morgan felirattal, méret: 56
|
100-2|32|Textil és fém|
100-2|4|Unisex|
100-2|33|Zöld, sötétkék és arany|
100-2|31|18 g
|
100-2|1|-|
100-2|34|Csavart karkötő aranyszínű nyíllal és íjjal
|
100-16|32|Textil és fém|
100-16|4|Unisex|
100-16|33|Piros, sötétkék és rózsaarany|
100-16|31|17 g|
100-16|1|-|
100-16|34|Csavart karkötő rózsaaranyszínű horgonnyal
|
100-1|32|Textil és fém|
100-1|4|Unisex|
100-1|33|Zöld, sötétkék és ezüst|
100-1|31|17 g
|
100-1|1|-|
100-1|34|Csavart karkötő ezüstszínű horgonnyal
|
100-8|32|Műbőr és fém|
100-8|4|Unisex|
100-8|33|Világosbarna és rózsaarany|
100-8|31|11 g|
100-8|1|-|
100-8|34|Világosbarna karkötő rózsaaranyszínű horgonnyal
|
100-6|32|Műbőr és fém|
100-6|4|Unisex|
100-6|33|Fekete és piros|
100-6|31|19 g|
100-6|1|-|
100-6|34|Piros karkötő fekete horgonnyal

|
100-4|32|Textil és fém|
100-4|4|Unisex|
100-4|33|Sötétkék és arany|
100-4|31|17 g|
100-4|1|-|
100-4|34|Csavart karkötő aranyszínű nyíllal és íjjal
|
100-3|32|Műbőr és fém|
100-3|4|Unisex|
100-3|33|Barna és fekete|
100-3|31|10 g|
100-3|1|-|
100-3|34|Barna karkötő fekete horgonnyal
|
TP-86-2|11|Ezüst|
TP-86-2|10|Fém|
TP-86-2|5|Kvarc|
TP-86-2|12|Fehér
|
TP-86-2|42|37 cm
|
TP-86-2|1|46 mm|
TP-86-1|11|Ezüst|
TP-86-1|10|Fém|
TP-86-1|5|Kvarc|
TP-86-1|12|Fehér|
TP-86-1|42|37 cm|
TP-86-1|1|46 mm
|
T7442|11|Ezüst|
T7442|10|Fém|
T7442|5|Kvarc|
T7442|12|Fehér|
T7442|42|37 cm|
T7442|1|47 mm
|
T7223|11|Ezüst|
T7223|10|Fém|
T7223|5|Kvarc|
T7223|12|Fehér|
T7223|42|37 cm|
T7223|1|50 mm
|
T1879|11|Ezüst|
T1879|10|Fém|
T1879|5|Kvarc|
T1879|12|Fehér|
T1879|42|37 cm
|
T1879|1|46 mm|
T1513-2|11|Ezüst|
T1513-2|10|Fém|
T1513-2|5|Kvarc|
T1513-2|12|Fehér|
T1513-2|42|37 cm|
T1513-2|1|47 mm
|
T1513-1|11|Ezüst|
T1513-1|10|Fém|
T1513-1|5|Kvarc|
T1513-1|12|Fehér|
T1513-1|42|37 cm
|
T1513-1|1|47 mm|
100-15|32|Textil és fém|
100-15|4|Unisex|
100-15|33|Sötétkék, piros, fehér és fekete|
100-15|31|17 g|
100-15|1|-|
100-15|34|Csavart karkötő fekete színű horgonnyal

|
100-14|32|Textil és fém|
100-14|4|Unisex|
100-14|33|Fekete, fehér, kék és ezüst|
100-14|31|9 g|
100-14|1|-|
100-14|34|Mintás karkötő ezüstszínű horgonnyal
|
100-13|32|Műbőr és fém|
100-13|4|Unisex|
100-13|33|Barna és ezüst|
100-13|31|9 g|
100-13|1|-|
100-13|34|Barna karkötő ezüstszínű horgonnyal
|
100-12|32|Műbőr és fém|
100-12|4|Unisex|
100-12|33|Fekete|
100-12|31|14 g|
100-12|1|-|
100-12|34|Fekete karkötő fekete színű horgonnyal
|
100-11|32|Műbőr és fém|
100-11|4|Unisex|
100-11|33|Sötétkék és rózsaarany|
100-11|31|9 g
|
100-11|1|-
|
100-11|34|Sötétkék karkötő rózsaaranyszínű horgonnyal
|
100-10|32|Textil és fém|
100-10|4|Unisex|
100-10|33|Sötétkék, fehér, piros és rózsaarany|
100-10|31|16 g|
100-10|1|-|
100-10|34|Mintás karkötő rózsaarany horgonnyal
|
100-9|32|Műanyag|
100-9|4|Unisex|
100-9|33|Sötétkék és arany|
100-9|31|8 g|
100-9|1|-|
100-9|34|Sötétkék karkötő aranyszínű horgonnyal
|
100-7|32|Műbőr és fém|
100-7|4|Unisex|
100-7|33|Szürke és ezüst|
100-7|31|10 g|
100-7|1|-|
100-7|34|Szürke karkötő ezüstszínű horgonnyal
|
100-5|32|Műbőr és fém|
100-5|4|Unisex|
100-5|33|Piros és rózsaarany|
100-5|31|10 g|
100-5|1|-|
100-5|34|Piros karkötő rózsaarany horgonnyal
|
01.1741.133|1|45 mm|
01.1741.133|2|51 mm|
01.1741.133|3|10 mm|
01.1741.133|4|Férfi|
01.1741.133|5|Svájci quartz|
01.1741.133|6|Analóg|
01.1741.133|7|Zafírkristály|
01.1741.133|8|Bőr|
01.1741.133|9|Barna|
01.1741.133|10|Nemesacél|
01.1741.133|11|Ezüst|
01.1741.133|12|Vajszínű|
01.1741.133|13|100 m|
01.1741.133|14|22 mm|
01.1741.133|15|dátum, sötétben fluoreszkáló mutatók|
01.0641.124|1|47 mm|
01.0641.124|2|51 mm|
01.0641.124|3|12 mm|
01.0641.124|4|Férfi|
01.0641.124|5|Svájci quartz|
01.0641.124|6|Analóg|
01.0641.124|7|Zafírkristály|
01.0641.124|8|Szilikon|
01.0641.124|9|Kék|
01.0641.124|10|Nemesacél|
01.0641.124|11|Ezüst|
01.0641.124|12|Sötétkék
|
01.0641.124|13|200 m|
01.0641.124|14|22 mm|
01.0641.124|15|dátum, sötétben fluoreszkáló mutatók és indexek, forgatható lünetta|
01.1621.112|1|37 mm|
01.1621.112|2|43 mm|
01.1621.112|3|8 mm|
01.1621.112|4|Női|
01.1621.112|5|Svájci quartz|
01.1621.112|6|Analóg|
01.1621.112|7|Zafírkristály|
01.1621.112|8|Szilikon|
01.1621.112|9|Fehér|
01.1621.112|10|Nemesacél|
01.1621.112|11|Ezüst|
01.1621.112|12|Fehér|
01.1621.112|13|100 m|
01.1621.112|14|17 mm|
01.1621.112|15|sötétben fluoreszkáló mutatók és indexek
|
01.1743.120|1|47 mm|
01.1743.120|2|54 mm|
01.1743.120|3|11 mm|
01.1743.120|4|Férfi|
01.1743.120|5|Svájci quartz|
01.1743.120|6|Analóg|
01.1743.120|7|Zafírkristály|
01.1743.120|8|Bőr|
01.1743.120|9|Fekete|
01.1743.120|10|Nemesacél|
01.1743.120|11|Ezüst|
01.1743.120|12|Fekete|
01.1743.120|13|100 m|
01.1743.120|14|22 mm|
01.1743.120|15|dátum, kronográf, sötétben fluoreszkáló mutatók, számok és indexek
|
01.1743.119|1|47 mm|
01.1743.119|2|54 mm|
01.1743.119|3|11 mm|
01.1743.119|4|Férfi|
01.1743.119|5|Svájci quartz|
01.1743.119|6|Analóg|
01.1743.119|7|Zafírkristály|
01.1743.119|8|Bőr|
01.1743.119|9|Sötétkék|
01.1743.119|10|Nemesacél|
01.1743.119|11|Ezüst|
01.1743.119|12|Vajszínű|
01.1743.119|13|100 m|
01.1743.119|14|22 mm|
01.1743.119|15|dátum, kronográf, sötétben fluoreszkáló mutatók
|
01.1743.116|1|47 mm|
01.1743.116|2|54 mm|
01.1743.116|3|11 mm|
01.1743.116|4|Férfi|
01.1743.116|5|Svájci quartz|
01.1743.116|6|Analóg|
01.1743.116|7|Zafírkristály|
01.1743.116|8|Nemesacél|
01.1743.116|9|Fekete|
01.1743.116|10|Nemesacél|
01.1743.116|11|Fekete|
01.1743.116|12|Fekete|
01.1743.116|13|100 m|
01.1743.116|14|21 mm|
01.1743.116|15|dátum, kronográf, a hét napjai, sötétben fluoreszkáló mutatók|
01.1743.113|1|47 mm|
01.1743.113|2|54 mm|
01.1743.113|3|11 mm|
01.1743.113|4|Férfi|
01.1743.113|5|Svájci quartz|
01.1743.113|6|Analóg|
01.1743.113|7|Zafírkristály|
01.1743.113|8|Bőr|
01.1743.113|9|Barna|
01.1743.113|10|Nemesacél|
01.1743.113|11|Fekete|
01.1743.113|12|Fekete|
01.1743.113|13|100 m|
01.1743.113|14|22 mm|
01.1743.113|15|dátum, kronográf, sötétben fluoreszkáló számok, mutatók és indexek
|
01.1743.112|1|47 mm|
01.1743.112|2|54 mm|
01.1743.112|3|11 mm|
01.1743.112|4|Férfi|
01.1743.112|5|Svájci quartz|
01.1743.112|6|Analóg|
01.1743.112|7|Zafírkristály|
01.1743.112|8|Bőr|
01.1743.112|9|Barna|
01.1743.112|10|Nemesacél|
01.1743.112|11|Fekete|
01.1743.112|12|Fekete|
01.1743.112|13|100 m|
01.1743.112|14|22 mm|
01.1743.112|15|dátum, kronográf, sötétben fluoreszkáló mutatók, számok és indexek
|
01.1741.137|1|45 mm|
01.1741.137|2|52 mm|
01.1741.137|3|9 mm|
01.1741.137|4|Férfi|
01.1741.137|5|Svájci quartz|
01.1741.137|6|Analóg|
01.1741.137|7|Zafírkristály|
01.1741.137|8|Nemesacél|
01.1741.137|9|Fekete|
01.1741.137|10|Nemesacél|
01.1741.137|11|Fekete|
01.1741.137|12|Fekete|
01.1741.137|13|100 m|
01.1741.137|14|22 mm|
01.1741.137|15|dátum, sötétben fluoreszkáló mutatók
|
01.1741.135|1|45 mm|
01.1741.135|2|51 mm|
01.1741.135|3|9 mm|
01.1741.135|4|Férfi|
01.1741.135|5|Svájci quartz|
01.1741.135|6|Analóg|
01.1741.135|7|Zafírkristály|
01.1741.135|8|Bőr|
01.1741.135|9|Barna|
01.1741.135|10|Nemesacél|
01.1741.135|11|Fekete|
01.1741.135|12|Fekete|
01.1741.135|13|100 m|
01.1741.135|14|22 mm|
01.1741.135|15|dátum, sötétben fluoreszkáló mutatók, számok és indexek
|
01.1741.121|1|45 mm|
01.1741.121|2|52 mm|
01.1741.121|3|9 mm|
01.1741.121|4|Férfi|
01.1741.121|5|Svájci quartz|
01.1741.121|6|Analóg|
01.1741.121|7|Zafírkristály|
01.1741.121|8|Bőr|
01.1741.121|9|Barna|
01.1741.121|10|Nemesacél|
01.1741.121|11|Fekete|
01.1741.121|12|Fekete|
01.1741.121|13|100 m|
01.1741.121|14|22 mm|
01.1741.121|15|dátum, sötétben fluoreszkáló mutatók, számok és indexek
|
01.1541.122|1|45 mm|
01.1541.122|2|51 mm|
01.1541.122|3|9 mm|
01.1541.122|4|Férfi|
01.1541.122|5|Svájci quartz|
01.1541.122|6|Analóg|
01.1541.122|7|Zafírkristály|
01.1541.122|8|Bőr|
01.1541.122|9|Sötétbarna|
01.1541.122|10|Nemesacél|
01.1541.122|11|Szürke|
01.1541.122|12|Fekete|
01.1541.122|13|100 m|
01.1541.122|14|22 mm|
01.1541.122|15|dátum, a hét napjai, sötétben fluoreszkáló mutatók és számok
|
01.1541.117|1|45 mm|
01.1541.117|2|52 mm|
01.1541.117|3|9 mm|
01.1541.117|4|Férfi|
01.1541.117|5|Svájci quartz|
01.1541.117|6|Analóg|
01.1541.117|7|Zafírkristály|
01.1541.117|8|Bőr|
01.1541.117|9|Barna|
01.1541.117|10|Nemesacél|
01.1541.117|11|Ezüst|
01.1541.117|12|Vajszínű|
01.1541.117|13|100 m|
01.1541.117|14|22 mm|
01.1541.117|15|dátum, a hét napjai, sötétben fluoreszkáló mutatók
|
01.1541.116|1|45 mm|
01.1541.116|2|52 mm|
01.1541.116|3|9 mm|
01.1541.116|4|Férfi|
01.1541.116|5|Svájci quartz|
01.1541.116|6|Analóg|
01.1541.116|7|Zafírkristály|
01.1541.116|8|Bőr|
01.1541.116|9|Fekete|
01.1541.116|10|Nemesacél|
01.1541.116|11|Ezüst|
01.1541.116|12|Fekete|
01.1541.116|13|100 m|
01.1541.116|14|22 mm|
01.1541.116|15|dátum, a hét napjai, sötétben fluoreszkáló mutatók és számok
|
01.1541.115|1|45 mm|
01.1541.115|2|51 mm|
01.1541.115|3|9 mm|
01.1541.115|4|Férfi|
01.1541.115|5|Svájci quartz|
01.1541.115|6|Analóg|
01.1541.115|7|Zafírkristály|
01.1541.115|8|Bőr|
01.1541.115|9|Sötétkék|
01.1541.115|10|Nemesacél|
01.1541.115|11|Ezüst|
01.1541.115|12|Sötétkék|
01.1541.115|13|100 m|
01.1541.115|14|22 mm|
01.1541.115|15|dátum, a hét napjai, sötétben fluoreszkáló mutatók és számok
|
01.1731.111|1|40 mm|
01.1731.111|2|46 mm|
01.1731.111|3|8 mm|
01.1731.111|4|Női|
01.1731.111|5|Svájci quartz|
01.1731.111|6|Analóg|
01.1731.111|7|Zafírkristály|
01.1731.111|8|Bőr|
01.1731.111|9|Szürke|
01.1731.111|10|Nemesacél|
01.1731.111|11|Rózsaarany|
01.1731.111|12|Fehér|
01.1731.111|13|100 m|
01.1731.111|14|17 mm|
01.1731.111|15|Swarovski kristályokkal díszített számlap
|
01.1731.109|1|40 mm|
01.1731.109|2|46 mm|
01.1731.109|3|8 mm
|
01.1731.109|4|Női|
01.1731.109|5|Svájci quartz|
01.1731.109|6|Analóg|
01.1731.109|7|Zafírkristály|
01.1731.109|8|Bőr|
01.1731.109|9|Fehér|
01.1731.109|10|Nemesacél|
01.1731.109|11|Ezüst|
01.1731.109|12|Fehér|
01.1731.109|13|100 m|
01.1731.109|14|17 mm|
01.1731.109|15|Swarovski kristályokkal díszített számlap
|
01.1731.108|1|40 mm|
01.1731.108|2|46 mm|
01.1731.108|3|8 mm|
01.1731.108|4|Női|
01.1731.108|5|Svájci quartz|
01.1731.108|6|Analóg|
01.1731.108|7|Zafírkristály|
01.1731.108|8|Nemesacél|
01.1731.108|9|Ezüst|
01.1731.108|10|Nemesacél|
01.1731.108|11|Ezüst|
01.1731.108|12|Fehér|
01.1731.108|13|100 m|
01.1731.108|14|17 mm|
01.1731.108|15|Swarovski kristályokkal díszített számlap
|
01.1731.107|1|40 mm|
01.1731.107|2|46 mm|
01.1731.107|3|8 mm|
01.1731.107|4|Női|
01.1731.107|5|Svájci quartz|
01.1731.107|6|Analóg|
01.1731.107|7|Zafírkristály|
01.1731.107|8|Nemesacél|
01.1731.107|9|Arany|
01.1731.107|10|Nemesacél|
01.1731.107|11|Arany|
01.1731.107|12|Fehér|
01.1731.107|13|100 m|
01.1731.107|14|17 mm|
01.1731.107|15|milánói szíj
|
01.1441.108|1|45 mm|
01.1441.108|2|51 mm|
01.1441.108|3|8 mm|
01.1441.108|4|Férfi|
01.1441.108|5|Svájci quartz|
01.1441.108|6|Analóg|
01.1441.108|7|Zafírkristály|
01.1441.108|8|Szilikon|
01.1441.108|9|Fekete|
01.1441.108|10|Nemesacél|
01.1441.108|11|Ezüst|
01.1441.108|12|Fehér|
01.1441.108|13|30 m|
01.1441.108|14|21 mm|
01.1441.108|15|dátum, sötétben fluoreszkáló mutatók
|
01.0641.127|1|47 mm|
01.0641.127|2|52 mm|
01.0641.127|3|12 mm|
01.0641.127|4|Férfi|
01.0641.127|5|Svájci quartz|
01.0641.127|6|Analóg|
01.0641.127|7|Zafírkristály|
01.0641.127|8|Nemesacél|
01.0641.127|9|Ezüst-arany bicolor|
01.0641.127|10|Nemesacél|
01.0641.127|11|Ezüst-arany bicolor|
01.0641.127|12|Sötétszürke|
01.0641.127|13|200 m|
01.0641.127|14|22 mm|
01.0641.127|15|dátum, csavaros korona, forgatható lünetta, sötétben fluoreszkáló mutatók és indexek
|
01.1641.118|1|46 mm|
01.1641.118|2|51 mm|
01.1641.118|3|9 mm|
01.1641.118|4|Férfi|
01.1641.118|5|Svájci quartz|
01.1641.118|6|Analóg|
01.1641.118|7|Zafírkristály|
01.1641.118|8|Nemesacél|
01.1641.118|9|Ezüst|
01.1641.118|10|Nemesacél|
01.1641.118|11|Ezüst|
01.1641.118|12|Kék|
01.1641.118|13|100 m|
01.1641.118|14|22 mm|
01.1641.118|15|dátum, sötétben fluoreszkáló mutatók és indexek|
01.1641.117|1|45 mm|
01.1641.117|2|51 mm|
01.1641.117|3|9 mm|
01.1641.117|4|Férfi|
01.1641.117|5|Svájci quartz|
01.1641.117|6|Analóg|
01.1641.117|7|Zafírkristály|
01.1641.117|8|Szilikon|
01.1641.117|9|Piros|
01.1641.117|10|Nemesacél|
01.1641.117|11|Fekete|
01.1641.117|12|Szürke|
01.1641.117|13|100 m|
01.1641.117|14|22 mm
|
01.1641.117|15|dátum, sötétben fluoreszkáló mutatók és indexek
|
01.1641.114|1|45 mm|
01.1641.114|2|52 mm|
01.1641.114|3|9 mm|
01.1641.114|4|Férfi|
01.1641.114|5|Svájci quartz|
01.1641.114|6|Analóg|
